Samples,Class,1_3-Dithiane,1_4-Diguanidinobutane,2-Amino-6-hydroxyaminopurine,2-Hydroxyethanesulfonate,2-Hydroxyfluorene,2-Methacryloyloxyethyl phenyl phosphate,2-Methyl-3-thioacetoxy-4_5-dihydrofuran,3_7_3^_4^-Tetramethylquercetin,3-Hydroxybutyricacid,3-Methylindolepyruvate,3-Vinyl-1_2-dithiacyclohex-5-ene,4-styrenesulfonic acid,5_10-Methylenetetrahydrofolate,5^-Methylthioadenosine,5-Oxoproline,8-Azaguanine,8-Ethyl-11-methyl-2-(4-methyl-5-oxotetrahydro-2-furanyl)dodecahydroazepino[3_2_1-hi]furo[3_2-e]indol-10(2H)-one,AICAR,Alanyltyrosine,Anhydrotetracycline,Balsalazide,Benzylamine,benzylbenzoate,Bergaptol,Beta-Alanine,BiochaninA,Bisphenol A,Chorismate,Clavulanate-9-aldehyde,Creatinine,CYS-GLY,CYSTATHIONINE,CYTIDINE,D-Arabinonate,DEOXYURIDINE-MONOPHOSPHATE,D-Erythrose,D-Fructose,D-Galactonate,Dibekacin,Dihydropteroate,Dihydroxyfumarate,Dinitrosopentamethylenetetramine,Dithranol,D-Ribose,D-Serine,Formononetin,Fumaric acid,Gamma-Aminobutyricacid(GABA),Gluconic acid,Glutaric acid,GLYCERALDEHYDE,GLYCEROL 3-PHOSPHATE,Guanidineacetic acid,Isoliquiritigenin,L-2-Amino-3-oxobutanoic acid,Lamivudine,L-Malic acid,L-Threonic acid,METHIONINE SULFOXIMINE,Methotrexate,Morphinone,N-ACETYLASPARAGINE,N-Acetyl-L-glutamate5-phosphate,N-acetylmuramate6-phosphate,Nicotinate D-ribonucleotide,N-Ribosylnicotinamide,OB4972000,O-Phospho-L-homoserine,Orthophosphate,Oseltamivir,oxiramide,Pederin,p-Fluoropropiophenone,Phenylsilane,Porphyrin,Pyruvic acid,(S)-4-Amino-5-oxopentanoate,SAT,Ser-Ser,Succinic acid,tebuthiuron,Thiamin,Thiolactomycin,Tilnoprofen arbamel,Uridine,Xanthohumol,Xanthone
Pat_05_NEG,group:Healthy,2256305.13,25536.3,415170.24,87707.65,3423344.29,20036.32,260051.33,399016.66,4722291.47,4006173.97,43389.62,41479335.62,12465.48,332259.55,8589403.81,74621.41,2431538.9,14610.09,17855.84,24358.21,16890.0,14415.65,165886.96,39554688.21,249451.8,124921.87,142096.71,106395.5,153977.41,185454.31,1524490.66,127932.37,1904427.99,1139608.27,1974496.25,26088407.97,474780.19,97309.96,37472.45,229602.2,4550438.74,66304.36,115768973.3,11037.95,652695.93,239855.32,840862.11,124711.45,16362.85,13759314.35,485655796.7,530422.62,451980.05,1065342.39,842372.21,357758.08,2362410.01,2462019.25,9155283.25,26618.41,17727.53,243139.82,14575.04,13753.35,3501114.67,1269454.98,500147.39,32723.7,123649577.4,3677219.24,43916.85,309401.53,1011466.51,753702.9,23395.35,2200083.34,65365.83,51143.09,13714.8,647485.34,48112.91,26022.6,7106195.73,6433831.11,31994.74,23196.16,14136968.41
Pat_05_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_06_NEG,group:Healthy,2421667.29,13942.29,92665.98,30051.58,122130040.2,15171.83,122944.5,47020.38,4248049.4,1470577.79,31974.71,17784356.24,12104.61,77292.29,5157094.3,14822.34,742150.76,13896.73,10475.98,9917.58,81813.62,6168.95,23448.28,6610505.59,181760.92,11729.95,11403.41,12799.93,2304608.55,50644.96,442391.08,26141.33,349160.2,54342.32,1210444.65,10460167.26,376461.9,35442.92,36143.73,278441.95,1418952.74,13683.71,58219828.6,9295.34,311342.73,19155.28,101794.26,53327.31,12006.8,6127428.11,222051746.1,18263.38,91981.66,566613.25,319956.7,179826.41,2664194.18,2800841.92,4341195.09,21590.24,16871.3,106465.5,14237.63,14027.37,494788.29,363013.38,211129.8,16221.02,32610863.7,3334768.29,56449.68,327183.88,491033.98,321270.45,19678.43,879894.19,65563.22,39564.01,13045.15,436513.88,17095.27,12586.82,8886899.68,565959192.2,19876.85,19316.86,2302060.94
Pat_06_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_07_NEG,group:Healthy,2515179.32,30596.18,346275.44,219740.0,2163916.67,49561.56,239085.12,193710.84,28410598.8,3535316.21,30065.53,43977524.7,12840.78,228751.4,9109205.48,74083.99,1929413.72,25516.19,10230.96,18695.66,10572.03,5042.94,60853.43,51069279.1,2105265.15,147613.36,21783.92,57111.88,716484.95,283618.37,814819.13,28422.64,844062.74,12123.03,1739659.25,10772337.88,26218.53,11598.82,40023.06,126130.35,4837708.08,187775.22,57477805.6,49968.29,391115.26,87530.33,11012735.36,158086.27,12137.35,5666386.17,685495618.4,512556.45,625353.9,553210.56,385540.32,278665.47,2624685.15,2560521.71,5049206.76,24092.37,126019.79,92828.92,13401.65,18814.14,3632543.32,1442605.66,653393.41,16140.0,357618093.4,2897313.22,151935.88,380013.62,910509.51,320461.58,20866.49,755235.52,32335.42,39544.76,9225.03,721018.36,43435.83,33955.22,54458962.39,1592683.12,17184.87,19481.23,4704596.51
Pat_07_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_08_NEG,group:Healthy,2383544.33,38762.07,168142.67,313638.13,1423349.89,15024.3,75766.07,414207.46,7570921.97,9317828.64,34270.64,12648358.77,11868.5,614261.31,12481630.82,125859.03,2359327.69,144960.29,78901.62,38673.25,10004.47,38882.49,225929.41,9309950.15,2364172.23,194135.64,735384.11,73253.62,226208.05,210691.31,1194585.05,24534.77,1942999.2,12470.32,1169894.52,12056680.54,45014.26,12119.45,308178.3,256216.12,3825045.89,34815.71,75881194.13,43334.97,556858.96,669054.11,1977783.34,358575.96,10980.23,7848626.26,640232840.0,578010.54,1066880.02,1264808.52,1287160.35,289798.81,1926155.5,2705645.61,6176763.07,232602.41,224009.75,131991.27,12740.93,12437.56,231123.67,1323636.28,163992.15,19328.67,144560025.2,2431696.38,193095.92,537657.79,1194795.72,398689.11,19888.47,1026300.06,30080.69,45855.03,12211.41,1028148.41,126380.54,22219.89,28690635.85,230705.82,14725.3,19021.4,12288899.48
Pat_08_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_09_NEG,group:Healthy,1893046.97,136026.2,541155.39,200779.45,5894976.28,27075.62,354308.39,535188.16,10851820.78,9136576.44,62593.57,43071226.92,13968.66,427632.76,16085710.31,70179.36,3327087.57,93707.09,91559.08,173936.54,14563.37,10976.69,590217.45,39682088.84,3365730.88,328624.95,27819.36,138783.35,23509.51,179054.25,1225096.28,26419.02,1154137.14,15835.01,554153.24,14598892.2,64207.12,14658.7,235305.54,68875.05,3129753.68,146879.96,85027997.01,108750.5,1117277.86,414509.13,35435605.07,133149.41,12603.96,9661484.38,461509272.7,1440235.47,986126.65,2820717.05,1836672.85,314383.09,2130403.57,8194030.51,6847531.29,52009.57,92222.68,221183.44,21801.98,19834.35,2325083.77,1059402.74,496563.21,31317.34,152972740.4,2545321.4,708429.36,756245.5,1268578.6,488889.56,67422.41,1371173.43,45699.12,35043.18,40905.15,1078473.69,74478.11,13226.41,11780171.5,91045043.0,20520.95,34470.94,19160446.37
Pat_09_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_107_NEG,group:Healthy,1930779.51,15108.34,1345012.22,225772.84,3564712.52,22683.6,23471.61,274884.31,9385379.64,4705168.63,70160.96,15990578.82,35811.63,485474.92,11337174.89,27805.88,2891533.1,17020.01,210170.92,14374.53,118414.66,12867.91,93774.78,20202826.56,236998.61,174329.53,24059.2,66395.53,448018.13,64640.66,2041941.0,36712.69,873042.99,56109.0,1799090.65,28943728.79,1041667.83,359652.13,74623.39,166565.93,4085142.05,40291.35,161225643.4,25091.74,873650.73,155949.47,35524195.14,107970.7,49020.43,17317122.39,548256223.3,410930.47,248535.88,3546520.03,422483.76,209477.71,2210805.51,1983665.58,10506667.63,29297.37,15041.26,469471.64,37439.41,38668.99,697074.37,2037179.52,210344.3,40650.75,175709624.2,2555980.69,76359.3,479868.4,944900.32,976085.27,84992.21,2506681.72,35955.04,36765.37,33301.03,1989951.64,75994.01,44874.5,9919879.35,5748233.84,23346.95,51746.43,16559263.61
Pat_107_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_108_NEG,group:Healthy,2746350.49,34593.96,472854.07,408844.83,1788240.72,15129.47,187970.19,183557.86,10347279.58,6636236.79,37108.75,42753226.04,13102.21,722537.09,13702238.53,132797.81,2316675.1,21215.82,36270.82,15414.89,2008036.31,8436.62,177565.12,53979890.82,3574355.49,383428.3,58675.66,105859.3,303638.63,288715.86,853178.53,26034.75,2214099.96,23456.75,1165200.05,16820298.33,110048.32,11875.94,240824.59,544202.71,4754483.21,56039.85,68335500.66,13339.11,1199024.66,200054.79,3167696.55,200864.62,13905.47,7233221.9,577217831.2,404922.76,1118951.14,1377080.71,703293.41,188474.82,2742458.59,1958865.29,5717880.4,22005.8,689448.84,201251.93,95398.64,36975.68,4852156.03,2488441.48,618495.21,17935.95,346649672.9,2302757.19,31510.98,925868.48,2087236.64,417309.03,23626.02,964100.71,24553.41,45588.72,74370.62,2391247.92,57591.63,27150.75,49433398.72,139924.25,130078.41,33046.66,12852842.44
Pat_108_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_10_NEG,group:Healthy,1901264.55,43211.73,316286.27,123847.42,2203365.1,21277.39,829295.29,117482.33,10457613.25,2511442.72,52141.87,39069685.8,11424.32,435917.76,8493839.18,31793.59,2201851.66,44283.43,15438.24,17453.36,9974.75,8240.7,122050.47,43435070.44,954564.3,101430.58,36524.46,76177.89,769988.41,234526.47,885579.56,24484.57,1749170.27,335774.41,2462043.01,12103333.28,660669.87,53957.83,44753.38,325948.51,3979658.0,85774.52,65781437.24,19540.63,536852.63,121209.51,4525442.18,180070.19,24683.05,6694202.45,682395185.5,467141.1,764044.14,569309.33,359160.79,241192.8,2112237.17,2338086.56,6020463.37,18611.6,63395.19,142478.33,15554.88,20034.45,2161171.55,1399858.47,470039.91,24261.6,297717861.0,2666010.68,143307.82,392912.32,1073939.67,363156.06,25135.73,934853.19,14863.75,40926.72,9579.06,1112809.7,44325.14,23590.72,22498595.28,129641.28,121694.65,33735.61,5586171.27
Pat_10_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_11_NEG,group:Healthy,2063068.9,38086.05,855643.87,420413.44,1944559.8,13873.34,1158546.41,488045.57,20871287.68,6670349.65,41077.54,48374122.88,12115.84,581335.26,10332744.56,210704.65,1579122.7,23358.01,10260.44,70274.28,9942.07,11250.16,181267.03,59334417.92,396381.22,215439.56,50616.33,146532.62,169372.42,447725.1,1168015.77,24121.32,693137.65,1117765.62,1342537.34,13877697.64,289867.4,49862.39,36021.81,364884.87,4388284.89,249569.38,76938586.72,55445.48,563028.89,230667.31,3289782.15,90945.91,31165.29,8123211.04,412578964.0,354576.03,575243.84,846761.76,3092865.45,724993.49,2169985.29,1041400.59,6403379.38,23671.26,82815.49,1087645.36,13794.54,18966.93,3713472.37,960566.18,670512.51,28335.16,243080997.6,2585253.25,118928.91,460928.92,1214006.1,422175.26,21375.14,1214767.98,14897.94,53619.45,11296.39,850032.94,85233.03,26992.01,28380133.63,184339.86,92247.23,21603.31,10997631.09
Pat_11_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_12_NEG,group:Healthy,2014078.04,51248.37,2254322.96,1094766.79,23749418.76,88372.44,237067.52,1296306.94,8185489.69,3854550.98,67214.64,42723179.15,12965.62,670283.44,7088163.82,646567.38,5770459.84,16283.72,141983.1,326497.7,4998908.6,10245.86,701126.59,46448034.5,3328142.79,342138.4,140573.33,261488.73,173624.82,693061.83,2542414.66,26673.64,1475056.75,568364.9,1654392.19,20304375.34,2135260.58,548646.25,57774.45,69503.17,4254154.75,202916.48,102743885.2,98105.04,453078.15,575818.08,8339590.5,205176.71,173746.91,10659451.04,513487522.8,189535.89,361203.43,1291392.11,757068.46,569772.08,2047180.22,892871.62,6546396.62,58073.86,140905.05,1211097.28,21585.46,76124.56,4154696.56,1422780.3,604433.72,69610.33,393657818.7,2787907.95,679549.19,410388.03,1392059.0,563796.08,161214.41,1621506.61,48338.69,36309.9,14310.65,1063181.64,118339.58,94840.85,15552307.65,173250.52,91891.49,220015.6,38449879.46
Pat_12_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_13_NEG,group:Healthy,2245565.97,49690.73,743531.84,509323.05,3421123.05,96662.44,245503.74,490582.2,4212426.37,9017066.5,34250.88,46784567.17,12374.53,594780.26,16513867.6,88047.67,1481816.77,43519.61,28534.6,77170.89,10879.5,10850.8,251743.99,45189963.65,766685.36,405373.03,108393.41,134215.32,240255.83,232060.71,1191565.35,26924.67,2263877.35,2065906.52,1784844.52,13802237.61,1788316.81,287009.12,38451.71,508646.77,4649458.54,187863.65,84432995.03,75195.09,596628.29,309408.98,14032228.96,218369.82,182825.07,8801298.48,661484272.1,588585.65,363514.83,1326050.78,917288.6,283467.65,2400191.19,2757809.52,7089433.7,63510.51,79951.17,774694.58,14817.31,19003.78,4063465.54,2152536.28,580848.77,18091.79,169976087.7,3524456.74,787311.07,630704.59,1370087.07,511093.11,21620.03,1250171.04,48083.72,31918.96,42915.17,1222600.84,77619.21,13478.65,17178950.91,73972.27,806996.36,21013.73,16052549.4
Pat_13_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_14_NEG,group:Healthy,2149777.6,12314.98,167455.31,66022.68,2314342.25,32840.63,88250.41,92649.45,2188012.79,3369639.99,68229.73,27290386.86,18163.15,261481.4,12662946.46,21728.21,2475109.48,79868.57,19979.6,11022.09,2692689.44,12073.83,410928.54,27465588.61,2715562.41,51075.16,35440.61,58373.25,1081180.8,273475.73,650069.97,25800.04,2200445.06,105018.6,2145594.88,8256139.0,970004.05,72912.58,240704.23,205721.97,4388785.06,59750.72,42863328.43,11513.29,681927.83,137651.23,11409891.65,182202.49,16390.5,4761806.43,853589964.9,228434.23,746610.64,452881.88,412599.2,200437.65,2274702.42,1197930.2,3897500.18,22638.91,246832.98,183556.19,29256.09,29143.75,1090160.36,1987399.56,289144.69,42339.57,183198908.1,2825005.74,51337.25,346278.7,1465305.51,237324.7,47122.11,622981.47,24960.1,52145.72,9365.51,1287165.6,15055.97,12632.06,29351818.46,75204.09,15903.06,49495.61,4880365.86
Pat_14_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_33_NEG,group:Healthy,2343498.38,99525.93,1352248.93,943928.88,3937139.01,261375.28,310573.77,1201793.89,10880431.19,4038926.01,41249.24,31042183.97,13264.77,728630.55,11193816.93,438608.98,3063239.75,27924.53,80438.77,328466.29,14517899.37,25173.91,410652.36,33641934.16,300101.56,240008.22,500999.27,227953.06,150090.66,634333.47,5947243.87,25400.39,974380.75,1252651.7,1665747.74,17276520.93,4462934.84,3134178.41,967198.53,407289.05,4367405.82,128243.34,89764970.27,190232.19,897218.12,738375.35,11161121.29,209442.25,451635.52,10142407.4,808131546.3,425513.35,666204.63,658777.95,2690242.94,637378.07,2617082.61,2076873.32,6868112.69,64089.77,35437.83,610775.77,88575.3,513937.93,2641152.04,1178545.69,342174.8,33869.72,190210486.6,2183243.28,358075.15,794516.56,1869056.08,474915.22,49109.13,1269335.39,61701.87,44158.42,28792.3,3399288.09,885898.3,34649.5,6279795.22,126608.34,41561.85,71097.09,125010874.4
Pat_33_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_34_NEG,group:Healthy,2229282.07,10276.65,3421709.67,5217423.32,36950663.12,1213582.17,701472.25,2917347.23,1158244.99,2510968.3,52530.62,40959399.53,15599.68,676320.91,18697392.7,850222.16,4426221.54,114728.51,91488.48,708559.28,6559061.85,993405.31,1233930.49,29948732.02,1022827.13,175698.23,1368171.06,967879.1,37721.49,3976448.73,3622280.57,48427.58,1974577.72,1669906.33,1104655.23,10804478.06,81529.94,1703659.14,75608.3,172864.75,4438456.74,6330828.78,54995354.95,1236017.22,735789.58,3203997.59,407931.98,333309.61,306760.45,7381953.63,638763026.7,1679407.34,685222.98,685474.32,3344180.6,338938.4,2012735.49,9066694.51,3651726.58,598186.04,16301.17,1184603.58,32937.57,1298411.8,3141558.09,3407320.96,856428.59,25147.8,541885523.0,2332984.82,1322370.92,727316.02,5877778.53,271783.77,186041.9,700799.05,65508.54,43901.57,52528.84,7062956.16,832990.69,58091.54,6877263.83,180042.8,199072.03,183768.02,95303720.44
Pat_34_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_35_NEG,group:Healthy,2651209.31,38997.09,274896.21,142631.95,1788849.9,2013941.21,79884.57,113340.69,16501252.26,2579607.94,35809.13,41856007.55,11890.68,354869.15,11013530.18,59821.18,2704698.53,14818.93,107268.29,10383.55,10022.28,7831.2,87577.19,47873082.21,986681.42,37527.25,15877.97,80486.45,1318321.98,233880.47,564195.07,24335.94,1669957.78,85563.52,1966272.07,10713742.37,528927.95,73129.49,61293.3,320551.27,4726557.08,189413.69,55689640.49,11235.47,482905.1,110218.47,478698.31,108533.52,18188.18,5269095.5,639842760.2,573608.37,610905.62,423625.41,332320.04,230149.87,2739632.99,2819159.22,5250879.86,33100.68,194046.15,216371.82,16030.48,13740.48,2760011.4,1539372.64,571876.53,18599.89,158334746.1,2614750.42,49887.45,528646.11,1095162.73,306033.95,27562.3,718376.82,55687.02,42600.44,114681.75,872578.41,56368.8,12077.74,35473086.16,62999.82,294198.49,26165.04,5597435.92
Pat_35_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
